Employee ID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
1853,10-Aug-22,Project Management,External,Failed,Wesleyton,Noah Herrera,4,220.2
1854,18-May-23,Technical Skills,External,Failed,Mcmahonview,Pedro Rodriguez,1,837.64
1855,30-Aug-22,Technical Skills,External,Incomplete,South Matthewburgh,Andrew Gross,2,648.72
1856,04-Jul-23,Leadership Development,External,Failed,West Kimberly,Natalie Skinner,4,687.77
1857,14-Jun-23,Project Management,External,Incomplete,Port Christopher,Miss Jamie Miller,5,278.62
1858,16-Dec-22,Technical Skills,External,Failed,South Sonyahaven,Todd Clark,5,568.57
1859,07-Oct-22,Technical Skills,Internal,Completed,Austinstad,Nancy Taylor,4,764.64
1860,20-Aug-22,Project Management,External,Passed,East Davidbury,Paul Farrell,3,551.45
1861,18-Jun-23,Customer Service,Internal,Completed,Thompsonland,Bryan Reed,2,849.52
1862,21-Dec-22,Communication Skills,Internal,Incomplete,New Chelsea,Juan Meyer,1,180.61
1863,21-Jun-23,Communication Skills,Internal,Passed,East Richard,Norman Chapman,3,559.52
1864,06-Aug-22,Project Management,Internal,Completed,South Waltershire,Laurie Miller,4,850.57
1865,13-Nov-22,Project Management,Internal,Completed,Helenville,Kimberly Reed,3,802.75
1866,22-Apr-23,Customer Service,External,Completed,Port Brandyview,Zachary Chandler,3,587.63
1867,04-May-23,Project Management,External,Passed,Jonesberg,John Reid,3,114.45
1868,27-Mar-23,Leadership Development,Internal,Completed,West Dylan,Tracy Davis,4,599.79
1869,23-Dec-22,Customer Service,Internal,Failed,Carmenstad,Robert Lee,3,280.46
1870,25-Dec-22,Communication Skills,External,Incomplete,North Wendyfurt,Yvonne Anderson,3,969.98
1871,03-Jul-23,Customer Service,Internal,Failed,North Jamesborough,Ronald Chang,4,643.07
1872,04-Jul-23,Leadership Development,Internal,Incomplete,Walterborough,Andrew Griffin,4,299.55
1873,02-Mar-23,Technical Skills,External,Incomplete,New Kevinfort,Jason Faulkner,3,373.67
1874,25-Dec-22,Leadership Development,Internal,Passed,Wrightstad,Dustin Lewis,1,902.01
1875,19-Mar-23,Project Management,Internal,Failed,Vasquezchester,Brianna Freeman,1,105.61
1876,14-Mar-23,Leadership Development,Internal,Completed,North Rebeccamouth,Michael Romero,5,445.28
1877,01-May-23,Technical Skills,External,Passed,Smithborough,Charles Parker,1,845.17
1878,25-May-23,Technical Skills,External,Passed,Lake Cameronburgh,Thomas Erickson,5,932.44
1879,29-Apr-23,Leadership Development,Internal,Passed,Port Emilyhaven,Kimberly Choi,2,227.51
1880,10-Aug-22,Customer Service,Internal,Incomplete,Smithfurt,Danielle Wells,5,785.05
1881,30-Jun-23,Communication Skills,External,Passed,South Rebeccahaven,Julian Ward,4,584.92
1882,11-Apr-23,Leadership Development,Internal,Incomplete,West Charles,Ronald Long,5,206.16
1883,19-May-23,Customer Service,Internal,Failed,Leviville,Cynthia Stone,1,483.43
1884,09-Sep-22,Project Management,External,Incomplete,New Kimberlychester,Robin Oneill,2,889.87
1885,15-Feb-23,Customer Service,Internal,Incomplete,Thomasborough,Vanessa Riley,3,503.04
1886,10-Jun-23,Customer Service,External,Completed,West Jack,Gregory Henderson,1,349.8
1887,23-Dec-22,Customer Service,External,Passed,Jasminebury,Jessica Brown,4,547.76
1888,23-Dec-22,Technical Skills,External,Completed,East Kim,Victoria Padilla,2,961.68
1889,09-Feb-23,Leadership Development,Internal,Incomplete,New Eric,Laura Patterson,1,993.76
1890,25-Oct-22,Communication Skills,Internal,Failed,Lake Randyshire,Tiffany Gutierrez,2,998.32
1891,13-Jul-23,Leadership Development,External,Incomplete,Rodriguezfort,Jonathon Obrien,1,961.55
1892,09-Feb-23,Technical Skills,External,Incomplete,West Leslie,Meagan Glenn,3,192.73
1893,28-Sep-22,Leadership Development,Internal,Completed,East Breannaborough,Andrew Rivera,1,604.53
1894,29-May-23,Technical Skills,External,Failed,Port Matthew,Annette Pace,2,144.39
1895,12-Sep-22,Technical Skills,External,Completed,Paulmouth,Richard Lopez,5,517.92
1896,22-Feb-23,Customer Service,External,Completed,Basston,Terry Mcdonald,4,537.71
1897,16-Mar-23,Communication Skills,External,Completed,Benjaminbury,Mrs. Amy Foster,2,491.71
1898,10-Jul-23,Project Management,Internal,Completed,Kingview,Jessica Evans,3,673.38
1899,29-Jan-23,Leadership Development,Internal,Incomplete,Port Jenniferside,Tyler Mcgee,2,724.87
1900,27-Apr-23,Communication Skills,Internal,Passed,North Darryl,Joe Flores,4,140.83
1901,22-Sep-22,Project Management,External,Passed,North Peterland,Paul Davis,1,113.47
1902,24-Feb-23,Customer Service,External,Incomplete,Jasonborough,Vincent Spencer,1,604.93
1903,27-May-23,Project Management,External,Completed,Wintersmouth,Jennifer Garcia,4,699.97
1904,20-Oct-22,Leadership Development,Internal,Failed,East Autumn,Donald Franklin,1,576.1
1905,24-Nov-22,Leadership Development,Internal,Passed,Buchananton,Matthew Brooks,2,958.46
1906,05-Mar-23,Project Management,External,Passed,Pamelaborough,Anthony Turner,5,228.41
1907,10-Nov-22,Technical Skills,Internal,Completed,Wilsonborough,Dr. Michael Day,2,203.44
1908,21-Jul-23,Project Management,External,Incomplete,Cynthiaside,Jill Martin,2,359.08
1909,15-Mar-23,Technical Skills,Internal,Passed,Leestad,Stephen Neal,3,653.23
1910,12-Oct-22,Customer Service,Internal,Passed,Evansshire,Shannon Spencer,5,614.4
1911,12-Nov-22,Communication Skills,External,Passed,Trevorchester,Mr. Paul Morales,5,333.08
1912,26-Mar-23,Leadership Development,External,Completed,Yangland,Anthony Cannon,1,718.38
1913,02-Feb-23,Project Management,External,Failed,Brianland,Nicholas Mathis,3,195.29
1914,11-Jan-23,Leadership Development,External,Passed,Mckeemouth,Randy Perkins,2,113.43
1915,11-Nov-22,Customer Service,External,Incomplete,Wilsonbury,Robin Smith MD,4,651.23
1916,28-Sep-22,Technical Skills,Internal,Incomplete,Allisonton,Hannah Cortez,1,331.66
1917,24-Jan-23,Customer Service,Internal,Incomplete,Jonesside,Spencer Ford,3,419.83
1918,03-Aug-23,Communication Skills,Internal,Incomplete,South Thomas,Gary Rocha,2,226.7
1919,18-Jun-23,Leadership Development,External,Failed,Wellsland,Carrie Walton,1,583.76
1920,04-Apr-23,Customer Service,Internal,Failed,West Chadview,Lindsey Johnson,3,646.65
1921,28-May-23,Technical Skills,External,Incomplete,West Dawn,Steven Golden,2,813.17
1922,14-Nov-22,Technical Skills,External,Passed,Maxwellfurt,Maria Le,3,636.38
1923,17-Nov-22,Project Management,External,Failed,Dianeview,Lauren Dixon,3,868.74
1924,14-Jul-23,Customer Service,External,Failed,Port Hannahshire,Lisa Johnston,4,250.41
1925,12-May-23,Communication Skills,Internal,Completed,Karenshire,Jennifer Roberts,3,882.06
1926,30-Jun-23,Leadership Development,Internal,Passed,New David,Mr. Donald Shepard,1,350.88
1927,23-Feb-23,Leadership Development,External,Completed,Michaelmouth,Christopher Avila,5,571.81
1928,23-Feb-23,Communication Skills,Internal,Failed,Toddbury,Jessica Jones,3,900.89
1929,04-Aug-23,Customer Service,Internal,Failed,Burchfurt,Hannah Mays,3,312.56
1930,30-Jun-23,Project Management,External,Incomplete,Ashleyfurt,Stephen Graham,5,533.56
1931,14-May-23,Leadership Development,Internal,Failed,Wolfeton,Jonathan Hunt,5,381.36
1932,19-Mar-23,Customer Service,Internal,Failed,Georgemouth,Brian Terry,2,754.08
1933,17-Oct-22,Customer Service,Internal,Incomplete,Walkershire,Kim Lee,5,837.19
1934,08-May-23,Leadership Development,External,Incomplete,Suzannemouth,Elizabeth Sanchez,2,993.7
1935,16-Sep-22,Customer Service,Internal,Completed,Rodriguezfurt,Anna Stafford,2,505.4
1936,21-Aug-22,Leadership Development,External,Failed,Hooverberg,Amanda Randolph,5,567.55
1937,08-May-23,Leadership Development,External,Completed,Chapmanstad,Sarah Boone,4,774.74
1938,24-Aug-22,Communication Skills,External,Passed,Annaton,Jordan Stanley,5,316.61
1939,27-Oct-22,Communication Skills,External,Completed,East Joseph,Kristi Lee,3,531.73
1940,16-Jan-23,Communication Skills,External,Failed,Denisehaven,Alyssa White,2,342.26
1941,04-Feb-23,Leadership Development,External,Failed,Perryborough,Frank Rhodes,3,158.79
1942,15-Apr-23,Customer Service,Internal,Completed,West Stephanieton,Miranda Wilson,3,250.51
1943,13-May-23,Technical Skills,Internal,Passed,Bassborough,Eddie Foster,3,453.4
1944,26-Oct-22,Technical Skills,External,Completed,New Maryfort,Michelle Rosales,5,742.31
1945,12-Jan-23,Customer Service,External,Passed,Rachelbury,Rachel Juarez,5,341.94
1946,30-Aug-22,Customer Service,Internal,Completed,Delgadomouth,Benjamin Mcdonald,1,967.18
1947,14-Nov-22,Communication Skills,External,Failed,Brewerchester,Derek Smith,3,147.4
1948,23-May-23,Project Management,External,Failed,Port Patrickport,Randy Howell,4,884.26
1949,28-Apr-23,Customer Service,Internal,Incomplete,Jodyville,Samantha Thompson,5,592.96
1950,21-Feb-23,Project Management,External,Passed,Michaelchester,Nicholas Daugherty,2,801.28
1951,29-Apr-23,Leadership Development,Internal,Incomplete,Veronicatown,Tracy Melton,2,717.95
1952,05-Mar-23,Leadership Development,Internal,Passed,East Jeff,Sydney Bryant,1,846.22
1953,13-Aug-22,Leadership Development,External,Passed,West Kelli,Laura Smith,4,275.62
1954,14-Aug-22,Customer Service,External,Passed,Lake Cindy,Ronald Marsh,5,837.05
1955,22-Jul-23,Leadership Development,Internal,Incomplete,Port Catherineside,Stephen Henry,3,202.35
1956,05-Jun-23,Communication Skills,External,Passed,Lake Justin,Phillip Yates,4,590.97
1957,14-Apr-23,Customer Service,External,Failed,North Meganstad,Bruce Ramirez,5,744.55
1958,23-May-23,Communication Skills,Internal,Incomplete,North Carolynside,Ethan Williams,2,141.91
1959,13-Sep-22,Project Management,External,Completed,Lake Travisfort,Jessica Johnston,2,883.34
1960,28-Apr-23,Leadership Development,Internal,Passed,Port Jamiemouth,Victoria Richardson,4,176.82
1961,25-Apr-23,Customer Service,External,Failed,Juliehaven,Ashley Meyer,1,767.22
1962,02-Oct-22,Leadership Development,External,Completed,Stephanietown,Jeremy Little,5,555.6
1963,13-Jun-23,Technical Skills,Internal,Incomplete,Danielhaven,Sarah Stone,2,316.03
1964,22-May-23,Customer Service,Internal,Failed,East Tina,David Hart,1,540.96
1965,16-Oct-22,Leadership Development,External,Failed,Sandramouth,Julie Kennedy,3,444.23
1966,19-May-23,Communication Skills,Internal,Failed,Dennisberg,Mark Baker,5,497.54
1967,23-Jul-23,Customer Service,Internal,Incomplete,West Austin,Alexander Myers,4,300.95
1968,25-Nov-22,Customer Service,Internal,Incomplete,East Charleneview,Kimberly Becker,2,283.06
1969,29-Aug-22,Communication Skills,Internal,Incomplete,North Ericside,Eric Allen,4,967.94
1970,27-Mar-23,Leadership Development,External,Failed,Douglasland,Richard Thomas,1,398.23
1971,20-Dec-22,Leadership Development,External,Incomplete,West Sandratown,Nathaniel Rasmussen,1,331.8
1972,26-Apr-23,Leadership Development,External,Incomplete,Powellside,Matthew Watson,4,349.48
1973,01-Apr-23,Communication Skills,External,Failed,Geraldchester,Roy Juarez,1,596.48
1974,08-Oct-22,Project Management,Internal,Incomplete,Port Billy,Jean Lee,2,677.45
1975,12-Mar-23,Customer Service,Internal,Failed,Granttown,Mark Lam,5,664.61
1976,16-Nov-22,Communication Skills,External,Completed,West Paul,Pamela Sanchez,5,405.13
1977,26-May-23,Leadership Development,Internal,Incomplete,Port Austin,Heather Tucker,5,781.27
1978,18-Jan-23,Leadership Development,Internal,Failed,Jerryborough,Monica Shaw,5,983.61
1979,19-May-23,Communication Skills,Internal,Failed,Torresmouth,Matthew Carter,1,656.46
1980,25-Mar-23,Project Management,External,Failed,Port Mariah,Terry Russell,1,446.07
1981,10-Aug-22,Leadership Development,Internal,Passed,Harmonmouth,James Gross,1,676.42
1982,29-Jan-23,Leadership Development,Internal,Passed,West Aaron,Tammy Jarvis,5,861.83
1983,28-Dec-22,Customer Service,Internal,Failed,East William,Shelly Baker,5,769.23
1984,18-Aug-22,Leadership Development,Internal,Failed,Devinfurt,Brenda Rice,4,983.02
1985,28-Sep-22,Communication Skills,Internal,Incomplete,Sheltonborough,Benjamin Arnold,3,474.95
1986,21-Feb-23,Communication Skills,Internal,Failed,Laurenton,Jon Roberts,3,800.81
1987,27-Jun-23,Communication Skills,Internal,Failed,West Taratown,Jamie Mays,2,844.93
1988,18-May-23,Project Management,External,Completed,Andersonchester,Eric Gallegos,4,903.8
1989,04-Dec-22,Leadership Development,External,Incomplete,Cookview,Karen Fox,4,329.3
1990,18-Sep-22,Leadership Development,Internal,Incomplete,Mccarthyhaven,Anthony Silva,1,332.51
1991,24-Jan-23,Technical Skills,External,Failed,Allenhaven,Misty Trevino,2,643.63
1992,11-Sep-22,Communication Skills,Internal,Failed,North Samuelview,Christopher Bailey,2,827.05
1993,02-May-23,Customer Service,External,Failed,North Andrew,Vincent Wang,3,995.42
1994,20-Apr-23,Technical Skills,External,Passed,Martinchester,Laurie Bird,4,360.61
1995,23-Aug-22,Communication Skills,External,Passed,East Jamie,Kathryn Higgins,3,658.54
1996,16-Dec-22,Communication Skills,Internal,Failed,Coxshire,Christopher Porter MD,5,250.11
1997,29-Apr-23,Project Management,Internal,Failed,East Karenberg,Andrew Jones,4,819.65
1998,01-Dec-22,Technical Skills,Internal,Completed,East Michael,Eddie King,2,186.77
1999,08-May-23,Technical Skills,External,Passed,Lewisland,Erica Wilson,4,633.67
2000,20-Mar-23,Technical Skills,Internal,Incomplete,East Erin,Jacqueline Maxwell,3,236.34
2001,04-May-23,Leadership Development,Internal,Incomplete,Port Valerie,Robert Ramirez,4,504.62
2002,26-Oct-22,Project Management,External,Incomplete,Whitebury,Michael Wright,1,217.86
2003,12-Dec-22,Technical Skills,External,Completed,Perezview,Jose King,4,148.97
2004,27-Feb-23,Leadership Development,Internal,Completed,Taylorchester,Kathy Norris,1,628.83
2005,22-Apr-23,Leadership Development,Internal,Completed,West Danielton,Elijah Henson,2,458.78
2006,22-Dec-22,Communication Skills,External,Completed,Houstontown,Ashley Edwards,2,892.65
2007,28-Feb-23,Communication Skills,External,Passed,East Judyborough,Shane Quinn,1,211.17
2008,24-Oct-22,Project Management,External,Passed,Thomasland,Timothy Lewis,2,478.95
2009,20-Jan-23,Customer Service,Internal,Incomplete,Nicoleside,Gary Johnson,1,319.94
2010,22-Aug-22,Communication Skills,Internal,Passed,Andrewview,Kristen Rogers,2,601.66
2011,30-Apr-23,Leadership Development,Internal,Completed,Lake Jeffreyberg,Nichole Crawford,1,999.96
2012,18-Sep-22,Communication Skills,External,Incomplete,New Karenberg,Lindsay Reid,2,138.67
2013,21-Feb-23,Leadership Development,External,Failed,East Sabrinachester,Dr. Steven Walker,2,962.76
2014,02-Mar-23,Technical Skills,External,Incomplete,Bauerland,Thomas Martinez,4,106.88
2015,30-Sep-22,Leadership Development,Internal,Passed,South David,John Hobbs,1,561.89
2016,13-Sep-22,Technical Skills,Internal,Incomplete,New Stephanie,Robert Nelson,5,775.52
2017,03-Dec-22,Communication Skills,External,Incomplete,Michaelhaven,Heidi Chavez,4,397.01
2018,21-Aug-22,Customer Service,External,Incomplete,Lake Robertfort,Chris Walker,5,739.74
2019,06-Oct-22,Technical Skills,External,Completed,Andreaberg,Jason Morris,2,789.2
2020,18-Aug-22,Leadership Development,Internal,Failed,West Kayla,Kevin Miller,3,428.51
2021,29-Apr-23,Project Management,External,Incomplete,New Heidi,Dominic Spencer,4,646.72
2022,09-Oct-22,Leadership Development,External,Incomplete,North Katherineton,Diane Carlson,3,742.84
2023,25-Nov-22,Communication Skills,External,Incomplete,Rosefort,Brooke Murray,2,894.92
2024,11-Jun-23,Communication Skills,External,Failed,North Danielview,Deborah Oliver,1,222.56
2025,17-Jan-23,Technical Skills,Internal,Passed,West Cherylview,John Branch,2,699.76
2026,08-Aug-22,Project Management,External,Incomplete,East Cole,Dorothy Gould,3,124.93
2027,08-Aug-22,Technical Skills,External,Incomplete,New Audrey,Mariah Jones,5,664.12
2028,18-Feb-23,Project Management,External,Passed,North Barbaraberg,Kathleen Fletcher,2,862.82
2029,14-Nov-22,Project Management,External,Passed,New Michael,Nicholas Briggs,1,813.01
2030,28-Jul-23,Communication Skills,External,Incomplete,West Vincent,Andrew Burton,4,349.75
2031,25-Jul-23,Technical Skills,External,Failed,Campbellhaven,Yolanda Wilson,1,244.5
2032,21-Nov-22,Customer Service,Internal,Completed,Erikmouth,Adrian Clark,3,873.52
2033,11-Mar-23,Leadership Development,External,Passed,Port Laurie,Joseph Carlson,1,358.65
2034,20-Jan-23,Technical Skills,Internal,Passed,Crystalchester,Arthur Soto,1,632.33
2035,17-Feb-23,Customer Service,External,Failed,Kristenland,Mrs. Stephanie Silva,2,565.81
2036,24-Sep-22,Communication Skills,Internal,Completed,New Erinport,Ronald Hughes,3,849.04
2037,16-Jul-23,Leadership Development,Internal,Failed,Rachelfort,Nicholas Carter,1,519.43
2038,13-Aug-22,Technical Skills,Internal,Passed,Rebeccamouth,Paula Roth,2,694.03
2039,24-May-23,Customer Service,External,Incomplete,Zacharyside,Laura Meadows,1,738.69
2040,22-Apr-23,Communication Skills,Internal,Passed,Port Glenn,Aaron Bowen,5,753.51
2041,25-Sep-22,Technical Skills,External,Completed,West Brian,Kenneth Thompson,5,970.6
2042,14-Feb-23,Customer Service,External,Passed,Johnsonhaven,Elizabeth Elliott,1,651.4
2043,08-Oct-22,Project Management,Internal,Passed,Brendaville,Cody Dickson,5,809.68
2044,05-Aug-23,Customer Service,External,Passed,Joshuaville,Andrew Lee,5,570.91
2045,04-May-23,Customer Service,Internal,Incomplete,Garyview,Zachary Cole,1,852.72
2046,25-Dec-22,Technical Skills,Internal,Incomplete,North Carriefurt,Mr. Philip Sullivan,1,787.98
2047,15-Aug-22,Technical Skills,Internal,Failed,New Amy,Margaret Padilla,1,942.72
2048,02-Nov-22,Customer Service,External,Failed,Watsonview,Rodney Deleon,2,626.4
2049,28-Mar-23,Project Management,Internal,Failed,South Wayneburgh,Cheryl Middleton,4,765.68
2050,13-Dec-22,Communication Skills,Internal,Completed,Jasonbury,Heather Nunez,3,904.54
2051,17-Mar-23,Project Management,Internal,Incomplete,South Cynthiafurt,Charles Robles,2,761.28
2052,06-Nov-22,Project Management,Internal,Completed,South William,Charles Spencer,4,507.49
